41.9028,12.4964
43.7696,11.2558
48.8566,2.3522
51.5074,0.1278
51.1789,1.8262
40.7128,-74.006
25.7617,-80.1918
27.9506,-82.4572
34.0522,-118.2437
37.7749,-122.4194
33.4484,-112.074
4.711,-74.0721
43.092,-79.047
33.790,-84.388
36.0544,-112.1401
47.8781,-87.6298
36.1699,-115.1398
38.9072,-77.0369
